Edad,Rotacion,Departamento,Puesto,Nivel_Educativo,Ingreso_Mensual,Disponibilidad_Horaria,Movilidad_Propia,Distancia_KM,Cantidad_Hijos,Satisfaccion_Puesto,Equilibrio_VidaTrabajo,Horas_Extra,Capacitaciones_Ultimo_Anio,Anios_Empresa,Num_Empresas_Previas
48,No,Ventas,Ejecutivo/a de Vinculación y Empresas,1,1801453,Completa,Sí,26.5,3,Bueno,Bajo,No,0,10,2
44,Yes,Docencia,Coordinador/a de Cátedra,4,2165987,Flexible,Sí,19.2,0,Bajo,Muy bajo,No,0,9,1
34,Yes,Docencia,Coordinador/a de Cátedra,3,1855077,Media jornada,No,2.6,2,Muy bajo,Bajo,Sí,0,6,1
31,Yes,Investigación y desarrollo,Investigador/a Principal,4,2426314,Media jornada,Sí,6.6,0,Muy bajo,Excelente,No,1,4,1
57,No,Marketing,Diseñador/a Gráfico/a,4,1767730,Flexible,No,3.9,1,Muy bajo,Excelente,No,2,15,3
51,Yes,Docencia,Profesor/a Adjunto/a,4,1676607,Media jornada,No,5.0,2,Bueno,Bajo,Sí,4,6,1
44,No,RRHH,Especialista en Capacitación,4,1274874,Completa,No,3.5,0,Bueno,Bueno,No,2,4,0
19,No,Dirección de Carreras,Director/a de Carrera,2,2759085,Completa,Sí,4.2,0,Bajo,Bajo,No,0,0,0
56,Yes,Mantenimiento,Supervisor/a de Mantenimiento,1,922742,Completa,No,9.3,1,Bajo,Bueno,Sí,1,16,3
20,No,RRHH,Generalista de RRHH,3,1095156,Completa,No,6.5,0,Bueno,Bueno,No,0,0,0
24,Yes,Docencia,Jefe/a de Trabajos Prácticos,3,1679363,Flexible,No,9.9,0,Bajo,Bajo,Sí,1,0,0
56,Yes,Mantenimiento,Encargado/a de Servicios Generales,2,700000,Completa,Sí,12.6,0,Bajo,Bueno,No,3,15,1
42,No,Tecnología,Soporte IT,2,2408010,Media jornada,Sí,14.5,2,Bueno,Bueno,Sí,3,4,1
36,No,Docencia,Profesor/a Titular,5,2917673,Completa,Sí,8.4,0,Bueno,Bueno,No,1,1,0
45,Yes,Docencia,Jefe/a de Trabajos Prácticos,3,922416,Completa,Sí,10.1,1,Bueno,Bueno,No,2,8,1
59,No,Ventas,Representante Institucional,4,2640571,Flexible,No,16.2,3,Muy bajo,Bueno,Sí,1,2,0
26,Yes,Tecnología,Desarrollador/a,4,2159455,Flexible,Sí,15.5,2,Muy bajo,Muy bajo,Sí,2,1,0
46,Yes,Mantenimiento,Técnico/a de Mantenimiento,2,1188438,Completa,No,0.9,2,Muy bajo,Muy bajo,Sí,1,10,1
28,No,Mantenimiento,Encargado/a de Servicios Generales,3,958764,Completa,Sí,7.0,0,Bueno,Bajo,No,1,1,0
35,Yes,RRHH,Generalista de RRHH,3,841378,Completa,No,5.6,0,Bueno,Muy bajo,Sí,0,7,2
47,Yes,RRHH,Especialista en Capacitación,3,880109,Completa,No,8.1,1,Bajo,Bajo,No,4,12,1
24,No,Contaduría,Responsable Impositivo,2,1455640,Completa,Sí,1.3,0,Bueno,Excelente,No,0,1,0
32,No,Investigación y desarrollo,Investigador/a Principal,5,3000000,Completa,Sí,17.1,1,Bajo,Bajo,No,1,5,1
40,Yes,Contaduría,Administrativo/a de Contaduría,2,1275671,Flexible,Sí,8.4,0,Excelente,Muy bajo,Sí,3,5,1
24,No,Marketing,Especialista en Comunicación,4,1531962,Completa,No,6.3,0,Bueno,Bajo,No,2,1,0
44,No,Tecnología,Desarrollador/a,3,1908751,Flexible,No,24.1,0,Muy bajo,Muy bajo,No,3,10,1
57,Yes,Ventas,Asesor/a de Vinculación,2,1108711,Media jornada,No,3.4,1,Muy bajo,Excelente,No,0,10,2
30,No,Contaduría,Administrativo/a de Contaduría,3,1545685,Completa,Sí,6.0,0,Bueno,Excelente,No,1,2,0
53,No,Tecnología,Administrador/a de Sistemas,4,1667029,Flexible,No,5.4,2,Bueno,Bueno,No,1,10,1
32,No,Tecnología,Soporte IT,3,2354109,Completa,Sí,4.6,0,Bueno,Excelente,No,4,4,1
40,No,Tecnología,Soporte IT,3,1787708,Flexible,No,7.8,0,Muy bajo,Bajo,No,1,7,0
41,No,Tecnología,Analista Funcional,3,1189796,Completa,No,1.9,0,Bueno,Excelente,Sí,1,7,1
25,No,Investigación y desarrollo,Técnico/a de Laboratorio,5,2466987,Completa,Sí,13.7,0,Excelente,Bueno,No,1,1,0
58,Yes,RRHH,Especialista en Selección,3,745245,Flexible,No,22.0,1,Muy bajo,Muy bajo,No,0,13,1
43,Yes,Docencia,Profesor/a Adjunto/a,5,1435970,Media jornada,No,3.3,0,Excelente,Bajo,Sí,3,6,1
31,Yes,Contaduría,Responsable Impositivo,1,1122666,Flexible,No,12.4,0,Muy bajo,Excelente,No,0,1,0
39,No,Contaduría,Tesorero/a,2,1121299,Flexible,No,10.1,2,Muy bajo,Bueno,No,1,7,1
59,No,Tecnología,Desarrollador/a,4,1515602,Completa,No,2.3,1,Bueno,Muy bajo,No,3,2,0
28,No,Dirección de Carreras,Coordinador/a Académico/a,3,3000000,Completa,No,3.2,0,Bajo,Muy bajo,Sí,1,3,1
27,No,Tecnología,Desarrollador/a,2,2765684,Completa,No,9.5,0,Bueno,Bajo,Sí,0,2,0
33,Yes,Marketing,Especialista en Comunicación,4,1279918,Media jornada,No,13.2,0,Muy bajo,Excelente,No,0,4,1
20,Yes,RRHH,Especialista en Capacitación,3,1073859,Media jornada,No,10.6,0,Bajo,Muy bajo,Sí,1,0,0
43,Yes,Tecnología,Desarrollador/a,3,3000000,Completa,No,8.1,1,Bajo,Muy bajo,No,2,7,1
31,Yes,Docencia,Auxiliar Docente,3,850088,Media jornada,Sí,8.7,1,Excelente,Bajo,No,0,0,0
52,No,Investigación y desarrollo,Técnico/a de Laboratorio,4,1148894,Flexible,No,2.6,0,Bajo,Excelente,No,1,9,2
52,No,Investigación y desarrollo,Becario/a de Investigación,4,896867,Completa,No,20.5,1,Bueno,Bajo,No,1,5,1
53,No,Contaduría,Responsable Impositivo,1,1334927,Media jornada,No,10.2,1,Excelente,Bueno,No,0,7,1
56,Yes,Docencia,Jefe/a de Trabajos Prácticos,3,1509160,Media jornada,No,11.9,1,Bajo,Bueno,No,2,9,1
21,Yes,Docencia,Profesor/a Titular,5,1514191,Flexible,No,8.3,0,Excelente,Bueno,No,0,0,0
24,Yes,Investigación y desarrollo,Becario/a de Investigación,3,969465,Completa,No,20.4,0,Bueno,Bueno,Sí,3,1,0
37,No,Dirección de Carreras,Director/a de Carrera,2,1836650,Completa,No,3.3,0,Bueno,Muy bajo,No,1,4,0
21,No,Investigación y desarrollo,Técnico/a de Laboratorio,4,2520943,Completa,Sí,10.1,1,Bajo,Bueno,No,1,0,0
36,No,Contaduría,Analista Contable,3,1910019,Completa,Sí,16.4,0,Muy bajo,Excelente,No,1,4,0
57,Yes,Docencia,Coordinador/a de Cátedra,4,1532106,Flexible,No,3.2,0,Bajo,Bueno,No,0,5,0
27,No,Tecnología,Administrador/a de Sistemas,3,1126590,Completa,Sí,31.3,1,Bueno,Bajo,No,1,1,0
30,Yes,Investigación y desarrollo,Técnico/a de Laboratorio,5,988550,Flexible,Sí,15.9,1,Muy bajo,Muy bajo,Sí,4,3,0
23,No,Investigación y desarrollo,Técnico/a de Laboratorio,4,2641028,Completa,Sí,13.5,0,Bueno,Excelente,No,1,0,0
21,No,RRHH,Generalista de RRHH,1,1001681,Completa,No,12.2,0,Bueno,Bajo,No,1,0,0
29,No,Docencia,Coordinador/a de Cátedra,3,1745978,Completa,Sí,17.6,0,Muy bajo,Bueno,No,1,1,0
48,Yes,Docencia,Auxiliar Docente,4,1076725,Media jornada,No,2.3,0,Excelente,Bajo,No,0,9,2
22,No,Investigación y desarrollo,Becario/a de Investigación,4,1211942,Media jornada,No,2.3,0,Bueno,Bajo,No,4,0,0
23,Yes,Docencia,Profesor/a Adjunto/a,4,1028290,Completa,No,5.6,0,Bueno,Excelente,No,1,1,0
19,No,Docencia,Coordinador/a de Cátedra,4,2002959,Flexible,No,10.8,0,Muy bajo,Bueno,No,0,0,0
45,Yes,Investigación y desarrollo,Técnico/a de Laboratorio,4,1348379,Completa,Sí,18.3,0,Muy bajo,Bajo,No,2,6,0
46,No,Marketing,Diseñador/a Gráfico/a,2,1206773,Completa,No,7.1,0,Bueno,Muy bajo,No,2,4,1
47,Yes,RRHH,Analista de RRHH,2,1375228,Completa,Sí,3.0,1,Bueno,Bajo,No,0,2,0
36,Yes,RRHH,Analista de RRHH,3,1201030,Completa,No,9.4,3,Bueno,Muy bajo,No,0,5,1
30,Yes,Investigación y desarrollo,Becario/a de Investigación,4,1894969,Flexible,No,6.9,1,Bueno,Bueno,No,2,2,0
31,No,Ventas,Asesor/a de Vinculación,3,1558546,Completa,Sí,11.2,2,Excelente,Bueno,Sí,1,3,1
59,Yes,Contaduría,Tesorero/a,2,1077589,Completa,No,5.4,1,Bajo,Muy bajo,No,1,6,0
20,No,Docencia,Auxiliar Docente,4,1685051,Completa,Sí,4.8,0,Bueno,Bueno,Sí,1,0,0
55,No,Tecnología,Desarrollador/a,4,2633209,Media jornada,No,5.0,0,Muy bajo,Muy bajo,Sí,3,6,1
34,Yes,Docencia,Auxiliar Docente,3,1474902,Completa,No,3.2,1,Bueno,Excelente,No,1,5,1
42,No,Investigación y desarrollo,Docente-Investigador/a,4,3000000,Media jornada,No,18.8,0,Excelente,Muy bajo,No,5,2,0
53,Yes,RRHH,Analista de RRHH,4,847506,Completa,Sí,4.0,0,Bajo,Muy bajo,No,1,10,2
40,No,Mantenimiento,Supervisor/a de Mantenimiento,2,1142674,Completa,Sí,3.0,0,Bueno,Bueno,No,1,1,0
54,No,RRHH,Analista de RRHH,3,1300914,Media jornada,No,1.3,1,Bueno,Bueno,No,0,10,1
29,Yes,Tecnología,Soporte IT,2,1416019,Completa,No,1.5,0,Muy bajo,Bajo,Sí,0,0,0
47,Yes,Dirección de Carreras,Director/a de Carrera,3,2234865,Flexible,No,3.4,0,Excelente,Bajo,No,0,3,0
53,No,Docencia,Jefe/a de Trabajos Prácticos,2,1116623,Completa,No,11.1,1,Bajo,Bueno,No,0,3,0
33,No,Investigación y desarrollo,Técnico/a de Laboratorio,5,2131630,Flexible,Sí,8.9,0,Bueno,Excelente,No,3,2,0
49,Yes,Contaduría,Analista Contable,3,1711934,Completa,No,4.2,1,Bajo,Bueno,No,0,5,0
59,No,Contaduría,Administrativo/a de Contaduría,3,1322014,Media jornada,No,2.3,2,Bueno,Excelente,No,1,16,3
34,No,Contaduría,Analista Contable,3,1702506,Completa,Sí,1.2,0,Bueno,Excelente,No,0,2,0
28,No,Ventas,Representante Institucional,3,2078540,Completa,No,4.7,1,Muy bajo,Bueno,Sí,1,0,0
50,No,Tecnología,Desarrollador/a,3,2983916,Completa,No,6.8,0,Bajo,Muy bajo,No,3,9,2
20,Yes,Tecnología,Soporte IT,4,1953629,Completa,Sí,13.9,0,Muy bajo,Bueno,No,2,0,0
42,No,Investigación y desarrollo,Investigador/a Asistente,5,1156502,Completa,No,2.4,1,Bajo,Excelente,No,2,4,1
41,No,Mantenimiento,Supervisor/a de Mantenimiento,2,891236,Completa,No,4.0,3,Bueno,Muy bajo,No,0,6,1
20,Yes,Dirección de Carreras,Secretario/a Académico/a,4,2512075,Media jornada,No,3.3,0,Bueno,Muy bajo,No,1,0,0
56,No,Mantenimiento,Técnico/a de Mantenimiento,3,834616,Media jornada,No,3.5,0,Bajo,Bueno,No,1,7,1
49,No,Docencia,Auxiliar Docente,4,937905,Media jornada,No,30.2,1,Bueno,Bajo,No,1,8,1
58,No,Tecnología,Administrador/a de Sistemas,3,2263852,Media jornada,Sí,4.0,1,Excelente,Bueno,No,1,4,0
44,Yes,Docencia,Coordinador/a de Cátedra,3,2118055,Completa,No,3.4,1,Bajo,Bajo,Sí,0,1,0
47,Yes,Investigación y desarrollo,Docente-Investigador/a,3,2741469,Completa,No,43.1,0,Bueno,Muy bajo,Sí,2,13,3
21,Yes,Docencia,Profesor/a Adjunto/a,3,962491,Completa,No,12.8,0,Bueno,Bueno,Sí,0,0,0
32,No,Tecnología,Analista Funcional,3,2953019,Flexible,Sí,12.1,0,Muy bajo,Excelente,Sí,5,2,0
43,No,Tecnología,Desarrollador/a,3,1620822,Completa,No,4.2,1,Muy bajo,Excelente,No,2,11,2
19,Yes,Docencia,Coordinador/a de Cátedra,4,1472603,Completa,No,29.8,0,Bajo,Bueno,No,1,0,0
21,Yes,Contaduría,Administrativo/a de Contaduría,4,990088,Media jornada,No,1.7,0,Bajo,Bueno,Sí,0,0,0
44,No,Contaduría,Responsable Impositivo,2,1730012,Completa,No,10.7,2,Muy bajo,Bajo,No,2,8,1
36,No,Investigación y desarrollo,Técnico/a de Laboratorio,4,2321054,Flexible,No,19.1,1,Muy bajo,Bueno,No,3,5,1
27,No,Docencia,Auxiliar Docente,3,889216,Flexible,Sí,22.0,0,Muy bajo,Bueno,No,0,2,0
56,No,Contaduría,Tesorero/a,1,1689930,Completa,No,14.4,0,Bueno,Bueno,Sí,0,2,0
41,No,Marketing,Diseñador/a Gráfico/a,3,976875,Completa,No,7.0,1,Muy bajo,Excelente,No,1,4,1
39,Yes,Docencia,Profesor/a Titular,4,1893926,Completa,No,10.6,0,Muy bajo,Bueno,Sí,0,3,1
19,Yes,Docencia,Jefe/a de Trabajos Prácticos,4,854795,Media jornada,No,8.9,1,Bueno,Muy bajo,No,5,0,0
39,Yes,Investigación y desarrollo,Docente-Investigador/a,3,2778661,Completa,No,3.7,0,Bajo,Bueno,No,3,4,1
45,No,Ventas,Representante Institucional,3,2697135,Media jornada,No,6.7,0,Bajo,Bueno,Sí,0,8,1
24,No,Tecnología,Administrador/a de Sistemas,3,1307898,Media jornada,Sí,19.1,1,Bajo,Excelente,No,5,0,0
54,Yes,Tecnología,Soporte IT,3,1197738,Completa,No,2.7,3,Bajo,Excelente,Sí,2,6,1
46,Yes,Investigación y desarrollo,Investigador/a Principal,3,2347097,Completa,No,15.0,0,Bueno,Excelente,No,3,8,0
35,Yes,Tecnología,Soporte IT,3,2276645,Flexible,Sí,15.5,1,Muy bajo,Bueno,No,2,4,1
58,Yes,Docencia,Profesor/a Titular,3,1998321,Completa,Sí,9.2,0,Muy bajo,Muy bajo,Sí,1,16,3
21,No,Tecnología,Soporte IT,3,2299287,Flexible,Sí,16.0,0,Bueno,Bueno,No,1,0,0
30,No,Ventas,Representante Institucional,4,1687560,Completa,No,3.8,1,Muy bajo,Bueno,No,2,4,1
57,Yes,Tecnología,Administrador/a de Sistemas,3,2572161,Media jornada,No,3.3,0,Bueno,Muy bajo,No,4,11,1
30,No,Mantenimiento,Técnico/a de Mantenimiento,1,1042094,Flexible,Sí,3.9,0,Bueno,Bueno,No,1,3,0
20,Yes,Tecnología,Soporte IT,3,2460636,Flexible,Sí,10.8,0,Muy bajo,Bueno,No,1,0,0
40,No,Docencia,Jefe/a de Trabajos Prácticos,4,1746084,Completa,No,28.4,0,Bueno,Bueno,No,0,8,2
41,No,Ventas,Ejecutivo/a de Vinculación y Empresas,1,1392771,Completa,No,9.1,0,Bajo,Excelente,No,1,7,1
48,Yes,Docencia,Profesor/a Adjunto/a,5,1719158,Media jornada,Sí,6.2,2,Muy bajo,Bajo,No,0,7,2
23,No,RRHH,Especialista en Capacitación,4,1428185,Completa,No,11.4,0,Muy bajo,Excelente,No,3,0,0
27,No,Docencia,Coordinador/a de Cátedra,3,1025624,Completa,No,2.8,0,Bueno,Muy bajo,No,0,3,1
39,No,Docencia,Auxiliar Docente,4,1546109,Flexible,No,2.4,2,Muy bajo,Bajo,No,0,7,1
29,Yes,Contaduría,Responsable Impositivo,1,1551646,Completa,Sí,17.5,0,Muy bajo,Bueno,No,0,3,1
23,No,Investigación y desarrollo,Becario/a de Investigación,4,1737289,Completa,No,4.6,0,Bueno,Excelente,No,4,0,0
53,No,Contaduría,Responsable Impositivo,2,1243220,Completa,Sí,13.6,0,Excelente,Bueno,No,3,6,0
45,No,RRHH,Analista de RRHH,2,1086257,Media jornada,Sí,12.5,1,Muy bajo,Bajo,No,0,6,1
20,No,Docencia,Profesor/a Adjunto/a,3,1912850,Media jornada,Sí,16.5,0,Bajo,Bajo,Sí,0,0,0
42,No,Docencia,Auxiliar Docente,4,1311079,Completa,Sí,18.6,2,Bueno,Excelente,No,1,9,1
49,Yes,RRHH,Especialista en Selección,2,1211286,Completa,No,11.1,0,Excelente,Muy bajo,No,3,5,1
51,No,Investigación y desarrollo,Investigador/a Asistente,3,1617850,Completa,No,1.3,1,Bajo,Excelente,No,3,11,2
57,Yes,Tecnología,Administrador/a de Sistemas,4,2578188,Media jornada,Sí,11.1,1,Bueno,Muy bajo,Sí,5,3,1
48,No,Tecnología,Desarrollador/a,3,2256075,Completa,No,9.5,1,Bueno,Bueno,Sí,1,6,1
55,No,Mantenimiento,Encargado/a de Servicios Generales,4,835529,Flexible,No,3.6,0,Bueno,Bajo,No,1,9,1
46,Yes,Tecnología,Analista Funcional,3,2449278,Completa,No,6.8,0,Excelente,Bueno,No,3,10,1
49,Yes,Contaduría,Analista Contable,3,1648644,Flexible,No,5.0,2,Muy bajo,Bueno,No,1,13,2
29,Yes,Tecnología,Analista Funcional,4,1212089,Completa,No,7.0,0,Bueno,Excelente,No,4,1,0
41,No,Investigación y desarrollo,Docente-Investigador/a,3,1833775,Flexible,No,20.1,0,Muy bajo,Excelente,No,2,6,1
20,No,Investigación y desarrollo,Becario/a de Investigación,4,2315631,Completa,No,7.0,0,Muy bajo,Bueno,No,2,0,0
58,No,Marketing,Diseñador/a Gráfico/a,2,1287218,Completa,No,42.1,2,Bueno,Bajo,No,1,7,1
59,No,Contaduría,Responsable Impositivo,4,1895188,Flexible,Sí,3.3,1,Bueno,Excelente,No,3,19,4
45,No,Marketing,Especialista en Comunicación,1,1357293,Flexible,No,6.3,1,Bueno,Bueno,No,2,11,1
53,No,Mantenimiento,Supervisor/a de Mantenimiento,3,1219186,Completa,No,4.7,1,Muy bajo,Muy bajo,No,2,6,1
20,Yes,Mantenimiento,Supervisor/a de Mantenimiento,2,850772,Media jornada,No,2.9,0,Muy bajo,Excelente,No,2,0,0
57,No,Ventas,Representante Institucional,4,2005481,Completa,No,7.5,1,Bueno,Excelente,Sí,3,5,0
55,Yes,Contaduría,Administrativo/a de Contaduría,2,1044680,Flexible,No,3.5,2,Muy bajo,Bueno,Sí,1,9,2
39,Yes,Investigación y desarrollo,Investigador/a Principal,5,2817425,Completa,No,15.0,3,Muy bajo,Bueno,No,2,6,1
23,Yes,RRHH,Especialista en Capacitación,4,1189750,Completa,No,3.9,0,Bajo,Muy bajo,No,0,0,0
39,No,Contaduría,Administrativo/a de Contaduría,2,1052737,Completa,Sí,2.7,1,Bueno,Bajo,No,1,8,2
47,No,Tecnología,Soporte IT,4,3000000,Completa,No,6.7,1,Bueno,Bueno,Sí,2,8,1
38,No,Tecnología,Administrador/a de Sistemas,4,3000000,Flexible,No,8.5,0,Bueno,Excelente,No,1,8,2
56,Yes,Tecnología,Desarrollador/a,3,2266742,Completa,No,7.2,1,Bajo,Bueno,No,2,2,0
38,No,Contaduría,Analista Contable,2,1134559,Completa,No,26.1,0,Bueno,Bueno,No,5,7,1
43,Yes,Docencia,Jefe/a de Trabajos Prácticos,4,1836075,Media jornada,No,12.4,0,Muy bajo,Excelente,No,3,9,1
20,No,Contaduría,Administrativo/a de Contaduría,2,1436007,Media jornada,No,2.1,0,Muy bajo,Muy bajo,No,1,0,0
50,No,Docencia,Profesor/a Titular,2,1529661,Completa,No,13.8,1,Muy bajo,Muy bajo,No,3,6,1
44,Yes,Ventas,Asesor/a de Vinculación,2,1231520,Completa,No,10.8,1,Muy bajo,Muy bajo,No,0,10,2
24,Yes,Investigación y desarrollo,Becario/a de Investigación,4,1460649,Flexible,No,12.7,0,Bajo,Muy bajo,Sí,2,1,0
59,Yes,Docencia,Auxiliar Docente,4,2090540,Completa,No,13.8,1,Muy bajo,Bueno,Sí,1,8,1
21,Yes,Docencia,Profesor/a Adjunto/a,3,1463581,Media jornada,Sí,21.6,0,Muy bajo,Muy bajo,Sí,1,0,0
51,Yes,Tecnología,Desarrollador/a,4,1532740,Flexible,Sí,7.9,1,Bajo,Muy bajo,Sí,1,2,0
19,Yes,Tecnología,Administrador/a de Sistemas,4,1474545,Completa,No,8.5,1,Bajo,Bajo,Sí,2,0,0
23,No,Investigación y desarrollo,Técnico/a de Laboratorio,3,908169,Flexible,No,5.0,0,Bueno,Bueno,Sí,2,1,0
31,Yes,Docencia,Profesor/a Titular,4,2316807,Media jornada,No,10.3,0,Excelente,Bajo,Sí,0,3,1
37,Yes,Contaduría,Analista Contable,3,1164704,Completa,No,3.0,1,Bajo,Muy bajo,Sí,1,2,0
30,No,Investigación y desarrollo,Docente-Investigador/a,5,3000000,Media jornada,Sí,3.8,0,Bueno,Muy bajo,No,4,3,0
43,No,Tecnología,Soporte IT,2,2302629,Media jornada,Sí,27.0,0,Bajo,Bajo,Sí,1,8,2
53,No,Tecnología,Soporte IT,3,1682768,Media jornada,No,8.4,1,Bueno,Excelente,No,4,10,2
30,Yes,Investigación y desarrollo,Investigador/a Principal,5,2174695,Flexible,No,12.6,0,Excelente,Muy bajo,No,2,3,0
48,Yes,Investigación y desarrollo,Técnico/a de Laboratorio,5,1210467,Completa,Sí,5.6,1,Muy bajo,Bueno,Sí,2,4,1
23,Yes,Dirección de Carreras,Director/a de Carrera,3,2802241,Completa,No,30.7,0,Bajo,Bajo,No,1,1,0
52,Yes,Contaduría,Responsable Impositivo,3,1612889,Completa,No,4.7,0,Bueno,Bueno,No,0,8,2
40,No,Tecnología,Desarrollador/a,2,2402032,Completa,No,23.7,1,Excelente,Bueno,No,4,9,1
57,No,Docencia,Profesor/a Adjunto/a,4,1064568,Completa,Sí,12.5,1,Bajo,Bajo,Sí,1,2,0
31,No,Contaduría,Responsable Impositivo,2,1508865,Flexible,No,5.8,1,Excelente,Bueno,No,1,2,0
21,No,Docencia,Auxiliar Docente,3,900968,Media jornada,No,11.2,0,Bueno,Excelente,No,0,0,0
38,Yes,RRHH,Especialista en Capacitación,3,1190001,Media jornada,Sí,5.2,3,Bueno,Bajo,Sí,3,5,1
49,No,Dirección de Carreras,Coordinador/a Académico/a,1,3000000,Media jornada,Sí,7.9,1,Bueno,Bueno,No,1,4,0
23,Yes,Contaduría,Responsable Impositivo,2,1879105,Media jornada,No,6.6,0,Muy bajo,Bajo,Sí,1,1,0
42,Yes,Docencia,Jefe/a de Trabajos Prácticos,5,1259932,Completa,Sí,1.7,0,Bueno,Bueno,No,0,9,2
58,No,Docencia,Profesor/a Adjunto/a,3,1307873,Flexible,No,5.6,1,Bueno,Bueno,No,1,5,1
51,No,Contaduría,Tesorero/a,4,1833509,Completa,Sí,9.2,2,Excelente,Bajo,No,3,3,1
26,Yes,Docencia,Jefe/a de Trabajos Prácticos,5,1081224,Flexible,Sí,15.9,0,Muy bajo,Bajo,Sí,1,2,0
42,Yes,Docencia,Coordinador/a de Cátedra,4,950844,Media jornada,Sí,36.8,1,Bajo,Muy bajo,No,0,4,0
38,Yes,Marketing,Especialista en Comunicación,2,1395935,Completa,No,17.5,0,Muy bajo,Bueno,No,1,4,1
34,No,Contaduría,Administrativo/a de Contaduría,2,993670,Completa,No,10.2,0,Bajo,Bueno,No,0,2,0
30,Yes,Investigación y desarrollo,Docente-Investigador/a,4,2903000,Completa,No,11.4,0,Bueno,Bueno,No,4,2,0
31,Yes,Ventas,Representante Institucional,2,2324863,Completa,No,19.8,1,Bajo,Bueno,No,0,1,0
57,Yes,Docencia,Jefe/a de Trabajos Prácticos,3,966088,Media jornada,No,10.0,1,Bajo,Excelente,No,1,12,3
43,Yes,Dirección de Carreras,Director/a de Carrera,4,2833947,Completa,No,9.3,0,Excelente,Bajo,No,0,6,1
50,Yes,Investigación y desarrollo,Investigador/a Asistente,3,2042593,Completa,No,9.5,1,Muy bajo,Muy bajo,No,2,12,1
42,Yes,Ventas,Ejecutivo/a de Vinculación y Empresas,3,2433764,Flexible,No,19.5,2,Bajo,Bueno,No,2,4,0
27,No,Tecnología,Soporte IT,2,2082415,Media jornada,No,9.4,1,Bueno,Bajo,No,0,1,0
58,No,Mantenimiento,Supervisor/a de Mantenimiento,3,953857,Flexible,No,7.6,0,Bueno,Excelente,No,2,6,1
41,Yes,Dirección de Carreras,Secretario/a Académico/a,4,3000000,Media jornada,No,6.0,2,Bueno,Muy bajo,No,1,9,2
31,Yes,Investigación y desarrollo,Técnico/a de Laboratorio,4,1493662,Completa,No,29.3,0,Bueno,Bajo,No,3,3,1
50,No,Dirección de Carreras,Secretario/a Académico/a,2,2368951,Completa,No,7.1,0,Excelente,Bajo,No,1,3,1
33,No,Contaduría,Administrativo/a de Contaduría,3,1024876,Media jornada,Sí,5.7,0,Bajo,Bueno,No,0,2,0
54,Yes,Contaduría,Analista Contable,3,1597113,Flexible,No,10.1,0,Bueno,Bueno,No,0,2,0
23,Yes,Investigación y desarrollo,Becario/a de Investigación,4,776479,Completa,Sí,21.5,0,Muy bajo,Bueno,No,1,0,0
40,Yes,RRHH,Generalista de RRHH,2,1069034,Flexible,No,6.0,1,Muy bajo,Bajo,No,1,5,1
34,Yes,Docencia,Auxiliar Docente,3,1106752,Flexible,No,15.0,1,Bueno,Muy bajo,Sí,2,2,0
59,Yes,RRHH,Generalista de RRHH,4,1502711,Media jornada,No,3.0,1,Bajo,Bueno,No,2,18,2
28,Yes,RRHH,Especialista en Capacitación,4,1275780,Flexible,Sí,6.7,1,Bueno,Muy bajo,Sí,2,1,0
42,Yes,Marketing,Analista de Marketing,2,1316427,Completa,Sí,14.9,2,Bueno,Muy bajo,Sí,0,8,1
36,Yes,Mantenimiento,Técnico/a de Mantenimiento,3,1026556,Flexible,Sí,14.3,0,Bajo,Bueno,No,1,3,0
36,Yes,Contaduría,Administrativo/a de Contaduría,2,1183849,Media jornada,No,2.1,1,Muy bajo,Excelente,Sí,2,2,0
25,No,Investigación y desarrollo,Investigador/a Principal,4,2835494,Completa,No,4.1,0,Muy bajo,Bueno,No,1,2,0
22,No,Investigación y desarrollo,Investigador/a Asistente,3,2204838,Flexible,No,2.3,1,Excelente,Excelente,No,2,0,0
44,No,Docencia,Coordinador/a de Cátedra,4,1923895,Completa,No,3.5,0,Bajo,Bueno,Sí,1,8,1
23,Yes,Docencia,Coordinador/a de Cátedra,4,1457352,Completa,No,20.3,0,Excelente,Muy bajo,No,3,1,0
34,Yes,Investigación y desarrollo,Investigador/a Principal,3,2944478,Media jornada,No,5.9,1,Bueno,Muy bajo,No,1,6,1
53,No,Investigación y desarrollo,Técnico/a de Laboratorio,4,2395082,Completa,Sí,9.5,2,Bueno,Bueno,Sí,1,10,2
44,No,Dirección de Carreras,Secretario/a Académico/a,3,3000000,Completa,Sí,4.2,0,Bajo,Bueno,No,1,2,0
36,No,RRHH,Especialista en Selección,3,1617391,Media jornada,No,4.0,1,Muy bajo,Excelente,No,0,1,0
47,No,Investigación y desarrollo,Docente-Investigador/a,4,2797939,Completa,No,27.5,0,Muy bajo,Bueno,No,0,9,1
41,Yes,RRHH,Analista de RRHH,4,1172320,Completa,No,7.1,3,Muy bajo,Bajo,No,1,7,0
32,No,Docencia,Profesor/a Adjunto/a,2,1222835,Completa,Sí,13.4,0,Bueno,Bajo,No,1,4,0
33,No,Contaduría,Administrativo/a de Contaduría,3,900539,Completa,No,5.2,0,Bueno,Excelente,No,2,1,0
51,No,Tecnología,Administrador/a de Sistemas,4,2038951,Flexible,No,18.8,0,Muy bajo,Bueno,No,1,14,1
43,No,Contaduría,Analista Contable,3,1749533,Media jornada,Sí,11.3,0,Muy bajo,Muy bajo,Sí,2,6,1
